page	tokens	newtokens
https://www.ilpost.it/2020/09/04/tenet/	['Capito', 'Metti', 'ed', 'La', 'tutte', 'venerdì', 'bordone', 'smanettone', 'Le', 'selvaggia', 'capisce', 'sembra', 'Cosa', 'però', 'gli', 'viene', 'cosa', 'Vai', 'Bielorussia', 'Podcast', 'Il', 'vuole', 'speciale', 'il', 'titolo', 'imparare', 'una', 'inclinazione', 'assecondami', 'sacco', 'e', 'potrà', 'abbonati', 'poi', 'Per', 'Russia', 'condividere', 'fare', 'cose', 'podcast', 'uno', 'lui', 'visto', 'sul', 'dalla', 'se', 'scaricare', 'fa', 'questo', 'oppure', 'sicuramente', 'di', 'mano', 'Abe', 'In', 'Eh', 'eradicata', 'chi', 'puntata', 'Bordone', 'a', 'dice', 'un', 'che', 'meglio', 'può', 'accedi', 'in', 'dare', 'Tienimi', 'gioco', 'tienimi', 'dici', 'Matteo', 'commenti', 'buffo', 'potrebbe', 'i', 'Tenet', 'pensa', 'come', 'puntate', 'TAG', 'o', 'Una', 'vuol', 'alla', 'ha', 'stata', 'Africa', 'Post', 'saprà', 'amico', 'TENET', 'sua', 'spalleggiami', 'non', 'articoli', 'quando', 'sei', 'spiegate', 'Mostra', 'Era', 'poliomielite', 'è', 'Ascolta', 'chiama', 'ridere', 'sito', 'Giappone', 'interessarvi', '2020', 'perché', 'le', 'al', 'film', '4', 'articolo', 'parole', 'si', 'dimissioni', 'quotidiano', 'la', 'abbonato', 'avrà', 'prossimo', 'Settembre', 'già', 'dal', 'musica', 'discutere', 'fatto', 'commentare', 'dire']	
https://www.ilpost.it/2020/09/04/le-prime-pagine-di-oggi-2606/	['modalità', 'notizie', 'per', 'sull', 'allo', 'edicola', 'clima', 'alcuni', 'parte', 'le', 'aiutare', 'Giornale', 'sulle', 'dell', 'Cosa', 'Il', 'Lealtrefoto', 'oggi', 'afroamericani', 'sugli', 'prime', 'Giustizia', 'dedicano', 'Nations', 'sui', 'salute', 'apertura', '28', 'abbonato', 'violenze', 'segue', 'oppure', 'pagine', 'prossimo', 'già', 'ancora', 'giorno', 'i', 'studio', 'l', 'Vivendi', 'articoli', 'cose', 'rassegna', 'Corte', 'cento', 'Economico', 'in', 'oltre', 'negli', 'della', 'dice', 'Vai', 'Stati', 'sono', 'venerdì', 'polizia', 'italiani', 'commentare', 'stato', 'calciomercato', 'abbonati', 'piante', '24', 'Resto', 'e', 'che', 'Uniti', 'dello', 'TAG', 'di', 'mangiamo', 'Sviluppo', 'stasera', 'economia', 'Silvio', 'migrazioni', 'quotidiani', 'acquisizione', 'partita', 'presentano', 'riapertura', 'intervista', 'Mostra', 'Come', '4', 'Bosnia', 'gli', 'Post', 'se', 'La', 'al', 'sei', 'si', 'ministro', 'Settembre', 'Stampa', 'Sole', '2020', 'innescherà', 'stampa', 'colossali', 'Mediaset', 'Italia', 'titoli', 'la', 'Repubblica', 'commenti', 'Berlusconi', 'Carlino', 'del', 'nuovi', 'Tenet', 'da', 'ogni', 'sentenza', 'Patuanelli', 'Ore', 'Per', 'contro', 'scuole', 'diverse', 'il', 'delle', 'provvedimenti', 'a', 'governo', 'Media', 'titolano', 'Manifesto', 'sportivi', 'occupano', 'articolo', 'Le', 'fatte', 'su', 'europea', 'League', 'accedi', 'giornali', 'I']	
https://www.ilpost.it/2020/09/04/venerdi-4-settembre-2/lalitpur-nepal-4/	['in', 'settembre', 'durante', 'Lalitpur', 'Nepal', '4', 'poliziotto', 'Il', 'all', 'SHRESTHA', 'NARENDRA', 'coprifuoco', 'ansa', 'una', 'Torna', 'di', 'Venerdì', 'articolo', 'riflesso', 'un', 'finestra', 'EPA']	
https://www.ilpost.it/2020/09/04/le-prime-pagine-di-oggi-2606/1_la_stampa-131/	['oggi', 'articolo', 'Le', 'pagine', 'prime', 'Torna', 'all', 'di']	
https://www.ilpost.it/2020/09/04/le-prime-pagine-di-oggi-2606/2_corriere_della_sera-132/	['oggi', 'articolo', 'Le', 'pagine', 'prime', 'Torna', 'all', 'di']	
https://www.ilpost.it/2020/09/04/le-prime-pagine-di-oggi-2606/3_la_repubblica-130/	['oggi', 'articolo', 'Le', 'pagine', 'prime', 'Torna', 'all', 'di']	
https://www.ilpost.it/2020/09/04/peanuts-2020-settembre-4/	['scuola', 'per', 'agli', 'quando', 'clima', 'aiutare', 'parte', 'canzone', 'fa', 'esserci', 'tornare', 'Il', 'o', 'euro', 'poliomielite', 'abbonato', 'oppure', 'prossimo', 'già', 'ancora', 'i', 'visibili', 'In', 'articoli', 'dal', 'lavoro', 'È', 'Africa', 'Argent', 'dei', 'settembre', 'conta', 'Peanuts', 'Vai', 'Se', 'pagina', 'venerdì', 'commentare', 'abbonati', 'Abbonamento', 'di', 'annuale80', 'contenuti', 'un', 'avere', 'non', 'migrazioni', 'degli', 'è', 'Mostra', 'Una', '4', 'gli', 'Post', 'se', 'esserlo', 'al', 'Questa', 'accedere', 'sei', 'si', 'Settembre', '2020', 'innescherà', 'colossali', 'puoi', 'lo', 'la', 'commenti', 'del', 'modo', 'stata', 'Cultura', 'più', '16', 'zaini', 'Abbonati', 'Per', 'selvaggia', 'a', 'articolo', 'mensile8', 'accedi', 'eradicata', 'ci']	
https://www.ilpost.it/2020/09/04/le-prime-pagine-di-oggi-2606/	['modalità', 'notizie', 'per', 'sull', 'allo', 'edicola', 'clima', 'alcuni', 'parte', 'le', 'aiutare', 'Giornale', 'sulle', 'dell', 'Cosa', 'Il', 'Lealtrefoto', 'oggi', 'afroamericani', 'sugli', 'prime', 'Giustizia', 'dedicano', 'Nations', 'sui', 'salute', 'apertura', '28', 'abbonato', 'violenze', 'segue', 'oppure', 'pagine', 'prossimo', 'già', 'ancora', 'giorno', 'i', 'studio', 'l', 'Vivendi', 'articoli', 'cose', 'rassegna', 'Corte', 'cento', 'Economico', 'in', 'oltre', 'negli', 'della', 'dice', 'Vai', 'Stati', 'sono', 'venerdì', 'polizia', 'italiani', 'commentare', 'stato', 'calciomercato', 'abbonati', 'piante', '24', 'Resto', 'e', 'che', 'Uniti', 'dello', 'TAG', 'di', 'mangiamo', 'Sviluppo', 'stasera', 'economia', 'Silvio', 'migrazioni', 'quotidiani', 'acquisizione', 'partita', 'presentano', 'riapertura', 'intervista', 'Mostra', 'Come', '4', 'Bosnia', 'gli', 'Post', 'se', 'La', 'al', 'sei', 'si', 'ministro', 'Settembre', 'Stampa', 'Sole', '2020', 'innescherà', 'stampa', 'colossali', 'Mediaset', 'Italia', 'titoli', 'la', 'Repubblica', 'commenti', 'Berlusconi', 'Carlino', 'del', 'nuovi', 'Tenet', 'da', 'ogni', 'sentenza', 'Patuanelli', 'Ore', 'Per', 'contro', 'scuole', 'diverse', 'il', 'delle', 'provvedimenti', 'a', 'governo', 'Media', 'titolano', 'Manifesto', 'sportivi', 'occupano', 'articolo', 'Le', 'fatte', 'su', 'europea', 'League', 'accedi', 'giornali', 'I']	
https://www.ilpost.it/2020/09/04/trump-votare-due-volte-elezioni/	['si', 'almeno', 'incitato', 'certi', 'Per', 'non', 'stati', 'vostro', 'a', 'genere', 'proprio', 'trump', 'degli', 'spiegando', 'Stati', 'lasceranno', 'Twitter', 'stato', 'del', 'litiga', 'Trump', 'tentativo', 'cosa', 'più', 'rischi', 'Swensen', 'prossimo', 'interferenze', 'Gannon', 'per', 'dal', 'Josh', 'o', 'uno', 'tweet', 'diversamente', 'vota', 'caos', 'William', 'sui', 'così', 'spiegato', 'cercato', 'I', '30', 'su', 'loro', 'ritardo', 'Votate', 'accedi', 'possa', 'social', 'una', 'funziona', 'novembre', 'presidenziali', 'dello', 'La', 'Post', 'raccomanda', 'fondamentale', 'delegittimato', 'soltanto', 'siano', 'le', 'criticate', 'conteggiano', 'sia', 'Mostra', 'possono', 'qualcuno', 'alle', 'vincere', 'Se', 'ribadito', 'primo', 'Casa', 'presentino', '3', 'dei', 'Da', 'commenti', 'semplicemente', 'possibile', 'reato', 'esporrà', 'In', 'detto', 'ormai', 'verificare', 'compreso', 'Stein', 'Patrick', 'Kayleigh', 'due', 'suo', 'Uniti', 'conteggiati', 'legge', 'fa', 'alla', 'se', 'assicurarsi', 'e', 'volta', 'video', 'la', 'anticipo', 'uniti', 'dalla', '2020', 'network', 'negli', 'considerano', 'venerdì', 'Jeff', 'Images', '4', 'Carolina', 'sostenitore', 'Donald', 'bene', 'Ma', 'votando', 'dovrebbe', 'Portland', 'posti', 'fatta', 'tornare', 'Mondo', 'elettorale', 'frodi', 'agosto', 'newsletter', 'esperti', 'oscurati', 'Democratico', 'di', 'Facebook', 'conteggiato', 'lo', 'Negli', 'quel', 'Abbonarsi', 'cose', 'presidente', 'da', 'sicuro', 'commentare', 'grandi', 'regole', 'rispetto', 'Dovete', 'solo', 'accesso', 'votato', 'Una', 'acquisito', 'procuratore', 'Bianca', 'lavoro', 'intensa', 'elettorali', 'Getty', 'contro', 'falsità', 'abbonato', 'anche', 'ucciso', 'senza', 'posta', 'spieghi', 'che', 'vi', 'commissione', 'difeso', 'assicurarvi', 'facendo', 'contati', 'scuola', 'giornali', 'consigliato', 'articoli', 'effettivamente', 'pratica', 'dovranno', 'sul', 'altri', 'accorgeranno', 'McEnany', 'poi', 'secondo', 'già', 'usata', 'violano', 'mesi', 'condivide', 'oppure', 'illegale', 'presentarsi', 'diventato', 'seggio', 'parole', 'quale', 'funzionano', 'votare', 'sue', 'donald', 'nonostante', 'Le', 'il', 'incitare', 'quando', 'voti', 'Leggi', 'Barr', 'post', 'andare', 'chi', 'comunque', 'sei', 'Durante', 'pandemia', 'della', 'prima', 'sulle', 'in', 'TAG', 'molto', 'generare', 'polizia', 'durante', 'sono', 'hanno', 'inviare', 'L', 'con', 'intervista', 'seconda', 'invece', 'usa2020', 'farlo', '16', 'suggerendo', 'suggerito', 'delle', 'gli', 'sospettato', 'sarà', 'state', 'abbia', 'facile', 'l', 'cercare', 'data', 'campagna', 'elettori', 'i', 'un', 'conterà', 'cui', 'oscurato', 'zaini', 'sostenendo', 'ai', 'voto', 'chiusi', 'infrangere', 'messaggio', 'americani', 'li', 'aver', 'elezioni', 'quanto', 'volte', 'perché', 'seggi', 'portavoce', 'elettore', 'estesamente', 'Vai', 'generale', 'è', 'scrutini', 'passaggio', 'al', 'North', 'sua', 'permettere', 'alcuni', 'uomo', 'succedere', 'censurato', 'ne', 'negato', 'conta', 'ancora', 'avete', 'propri', 'sistema', 'persona', 'arresto', 'allora', 'ha', 'contesto', 'articolo', 'coronavirus', 'duramente', 'CNN', 'realtà', 'abbonati', 'comizio', 'largamente', 'ma', 'Settembre']	
https://www.ilpost.it/2020/09/04/foto-giovedi-festival-venezia/	['Voice', 'regista', 'si', 'Benoit', 'venezia', 'altro', 'festival', 'stati', 'Per', 'parla', 'Venezia', 'a', 'Joaquin', 'dirige', 'stato', 'Swinton', 'del', 'Lealtrefoto', 'Tilda', 'Leone', 'prossimo', 'per', 'Garcia', 'sposa', 'dall', 'o', 'fotografare', 'quello', 'Sbanca', 'The', 'accedi', 'Jasmila', 'Stacy', 'una', 'ama', 'Vittorio', 'cortometraggio', 'Peanuts', 'primi', 'pena', 'opera', 'presenta', 'sull', 'Post', 'le', 'eradicata', 'Mostra', 'vincere', 'primo', 'Martin', '3', 'commenti', 'dei', 'Africa', 'lei', 'giovedì', 'Srebrenica', 'In', 'Nicole', 'mangiamo', 'metà', 'lui', 'due', 'se', 'cinema', 'e', 'la', 'photocall', '2020', 'negli', 'Nazioni', 'venerdì', '4', 'Images', 'Cocteau', 'interrotto', 'attori', 'Celotto', 'Unite', 'attività', 'film', 'tornare', 'di', 'via', 'fv20', 'omonima', 'lavora', 'È', 'abbandonata', 'anni', 'cose', 'commentare', 'Almodóvar', 'Bosnia', 'Jean', 'giorno', 'lavoro', 'fuga', 'abbonato', 'Getty', 'Pedro', 'Morodo', 'anche', 'poliomielite', 'Ieri', 'che', 'scuola', 'Cultura', 'd', 'foto', 'articoli', 'Il', 'settembre', 'secondo', 'ruolo', 'già', 'oppure', 'dopo', 'thriller', 'bianco', 'sue', 'Le', 'il', 'oro', 'Quo', 'sei', 'Festival', 'agli', 'della', 'in', 'TAG', 'nero', 'sono', 'succede', 'stata', 'vadis', 'Aida', 'con', 'spagnolo', 'piante', '16', 'delle', 'gli', 'criminali', 'Oltre', 'fatte', 'Almodovar', 'i', 'un', 'zaini', 'cui', 'Magimel', 'basato', 'Guarda', 'valeva', 'ambientato', 'teatrale', 'Human', 'nel', 'Vai', 'successivi', 'è', 'Novanta', 'al', 'selvaggia', 'causa', 'uomo', 'però', 'Duricic', 'Zunino', 'concorso', 'amore', 'Jasna', 'articolo', 'presentati', 'Amants', 'donna', 'abbonati', 'protagonista', 'Come', 'Settembre']	
